iban,code_client,valorisation_en_cents
FR0730004108772720833991400,LX9458322,395838
FR2730004088328300621183501,YX8834384,7450
FR5330004273431644873469600,YX8834384,36666
FR3730004249699902051182300,YX8834384,129548
FR3430004427360136297099200,YX8834384,19148
FR6430004728025211398241001,VN3311643,43511
FR3730004331654912775159101,ZZ4903291,125749
FR4730004749486138140566901,ZZ4903291,21885
FR6030004733858270072655201,UU2759517,-451127
FR5530004286812757573977300,UU2759517,-220780
FR2330004005446701605166701,FW2052002,173824
FR4730004783989700466766801,FW2052002,96418
FR7030004893746203372787800,FW2052002,-294933
FR0830004072220990467570701,CQ6967482,17749
FR5730004686114999708465900,TB7345583,62864
FR6930004548461993048796101,TB7345583,-21667
FR8830004443000141527140700,TB7345583,33093
FR9430004405564079799187200,TB7345583,43599
FR2930004299802093523604001,TB7345583,-66640
FR2030004531841274705276701,IY4067386,17118
FR5730004686118380454805000,IY4067386,37413
FR5530004960682840536880101,RJ4515072,7011
FR3430004324322383379795900,RJ4515072,63703
FR0830004072223542392696101,MD0027823,-6710
FR5430004692894874827254400,IE8521574,-74949
FR0630004253459357746205501,RA3527841,-241152
FR5430004117684521876650301,GQ3933116,16033
FR7230004634685621289528900,GQ3933116,25880
FR9330004175807748101650400,GQ3933116,133119
FR2930004325275242145717900,PA2795471,9677
FR3230004069063108195337100,AK1975706,-91392
FR1730004615209296244919600,AK1975706,-93802
FR4030004523519946890966700,AK1975706,-93539
FR4630004553930533124901201,ES9688983,20445
FR4230004671646105533650900,ES9688983,-389134
FR8630004853357633273506501,CU6714618,8541738
FR6430004539112617853445101,CU6714618,19156
FR0730004108779077287668500,JE6607020,14930
FR0330004035237721642047800,JE6607020,634161
FR8730004631256933738707701,JE6607020,15400
FR7530004232453404098793800,JE6607020,4770
FR0030004974752099453435800,WF3281932,11893
FR7130004648262128591284400,WF3281932,21690
FR8730004625918477678094401,WF3281932,156807
FR1330004162205214227077300,TS6831915,34958
FR5930004298155399400423600,MF5001658,-31612
FR3930004537475700890030201,MF5001658,-261383
FR7230004193738333036685601,EI4152067,396732
FR0830004072229788811995800,EI4152067,258129
FR0530004870151422552156500,EI4152067,71610
FR2330004885648996955129100,EI4152067,47388
FR5430004964670182572287701,EI4152067,-268110
FR0330004001944769832763001,SC5070925,103451
FR7130004898539387693759101,SC5070925,47540
FR1730004773348740984168600,SC5070925,15401
FR1130004574848875077151200,ZM5642651,-86775
FR0430004196562049353045201,ZM5642651,91595
FR0230004773800943531733801,IR9450685,20147
FR2930004325275716234420600,DS7016348,-351865
FR2230004916338087799922400,DS7016348,39771
FR4730004783984201743047400,JT3778840,10105
FR5430004692899798033291500,WZ9476467,5483
FR1330004851316140737752700,WZ9476467,42826
FR9030004566770268050712500,WZ9476467,24011
FR6030004367599772747472401,MK6770934,23664
FR1030004072903759902968900,MK6770934,-49393
FR7530004964102631492947101,JU3800544,182936
FR5430004692898303206430101,ZG9937212,129173
FR1130004708644182580300001,ZG9937212,96071
FR9530004777954127662828601,ZG9937212,21670
FR9530004777959198789173001,DE1078839,93464
FR5530004960681634725408700,KT8838149,-80582
FR3230004069069758586704001,KT8838149,-19627
FR2330004885645650413986801,KT8838149,33031
FR5430004089249821244852801,XC2790516,370249
FR7730004733895398974216200,XC2790516,47199
FR3730004331657089623224000,UB7024466,120011
FR1230004821926568944172400,SY3801437,4153
FR0230004773809744301661300,SY3801437,-377323
FR9230004357608969177249700,XU8938247,255194
FR3730004249693530593727300,XU8938247,-69622
FR3230004069065789250827900,SN4228695,66922
FR0930004026738620855504200,SN4228695,29677
FR6030004367590644401161701,TN3905194,-234124
FR7830004343650281931229500,JB7074941,27659
FR0030004974757851144464900,JB7074941,28614
FR2430004913062796543595400,OY0574192,34040
FR2330004005445360943178001,OY0574192,42522
FR8530004079602525846453000,OY0574192,7460
FR1530004695949481893434301,FW6608661,43471
FR4330004382073226698012600,FW6608661,7829
FR7530004232451619232745701,PF7835364,-24376
FR6530004097695487428788000,PF7835364,32801
FR3630004469573254206032900,PF7835364,-36399
FR1430004243327027625335301,IL5092436,1133
FR8630004423872329879303700,EZ2983522,5993
FR6430004728028813829267900,EZ2983522,-82327
FR7330004866604676363081801,OW5465380,88927
FR3130004753683862546077501,QM4727448,153725
FR1330004162209071784077300,YF7858427,27898
FR5430004036941112150381500,VK8315941,111479
FR0930004026738195219351200,LR0447982,195088
FR0730004128694121916707101,LR0447982,-226658
FR5430004117685111771824001,LR0447982,-333441
FR6030004367595757580038101,GY0201513,911146
FR3030004068621382433736100,QU9332847,-30078
FR4630004553939624128471801,ZT2767014,13604
FR7130004111562362754262001,OG9224693,15466
FR9030004132614447622091600,CY0656500,-87137
FR0330004307740455956615801,CY0656500,65013
FR4630004553936851426732701,RG5460150,-75860
FR0230004898849819524466300,RG5460150,-219662
FR8830004949597085955830200,RG5460150,21552
FR4730004705806604468810901,DJ1371043,49903
FR3330004450767325709981801,DJ1371043,-47596
FR3530004209102114005578701,DJ1371043,10850
FR3730004249695482906324401,GI1136297,8845
FR6530004039883431025343501,GI1136297,20311
FR2330004005445900770476601,GI1136297,33626
FR4830004211795380423740000,GI1136297,630372
FR0930004227834410493884901,IV8238236,-37747
FR1730004139909496722816201,DG3100186,-54534
FR4630004553937588573812301,KH6004929,-226367
FR0730004108772112386239100,KH6004929,-5357
FR9230004357607576050087901,KH6004929,48310
FR4830004211795374703573101,FU0730981,-265118
FR4330004093105722091902900,FU0730981,39350
FR7530004232454299477172600,FU0730981,-254892
FR1130004708646440505426500,GX1837264,6007
FR7030004893748354591795901,GX1837264,13850
FR5530004286814809015955800,EG6257800,18626
FR7730004819807999131252401,EG6257800,-71128
FR4230004671644820899817801,BL5949021,250098
FR1930004101570565233605301,BL5949021,16859
FR4330004382072852584072500,CR9768088,10485
FR8530004972741304666477301,ZG0278772,-25771
FR4030004523510049363063400,ZG0278772,14394
FR0330004307749051219819300,ZG0278772,-374143
FR6030004733852861242029900,ZG0278772,43568
FR7530004232452017834190200,ZG0278772,-68839
FR5430004964677534795467400,HP3669995,39084
FR9330004175800077003612401,HP3669995,-259521
FR5430004302374581493221100,PV6851558,152283
FR1930004491981963920072201,PV6851558,-395624
FR5730004686116548873798601,PV6851558,788281
FR5930004284456622409579001,CZ2435994,813085
FR5930004298158178653111501,VX4398684,187252
FR3630004480699848896836501,DD4434635,-83662
FR1330004851314530195285901,UV9399787,-282639
FR8530004079603695668371800,YY9774716,7420
FR9330004175808993553865200,WD8333201,-303133
FR1730004615207582069186801,WD8333201,551200
FR6230004141846448362670801,WD8333201,28635
FR3730004249691686803420101,AF4073284,-34379
FR3130004753681717052242701,UA9802670,132136
FR6330004071865616108292200,LE0187478,31437
FR0330004363051144088222301,LE0187478,46105
FR1730004773344106796401401,RK9698430,15450
FR9830004333590630524147100,RK9698430,197957
FR6330004071867535338691101,RK9698430,96912
FR9430004319075195793367301,UH5325240,-55572
FR5930004284458740642209901,CP5062374,-77730
FR1730004773349320111974701,CY9877969,-78100
FR3430004324328571090591800,QJ2976398,170620
FR4530004620438015592076200,BP1958699,108712
FR9230004357608082328984701,BP1958699,19175
FR1230004610231237740989401,BP1958699,-34946
FR5530004286816621967785100,BP1958699,5801
FR9630004726813592269375101,BP1958699,19568
FR8830004107906767453217401,XX1447009,82328
FR1230004112782773900903600,HB9177896,20461
FR8730004567283983978670500,TB6173770,629004
FR0430004196563447305391901,TB6173770,-53384
FR2930004325278962047583200,TB6173770,628495
FR3930004121361342937607400,YZ1822188,-431385
FR6330004626033182459696900,YZ1822188,13542
FR6330004626033258085407801,PO2123835,45393
FR1530004015135834229071600,QA0635018,-480443
FR7130004111560768539825201,XK0907931,-219748
FR7530004964107361622760801,AR9173089,30696
FR9030004810280150206762700,AR9173089,45204
FR3330004526305329295578500,AR9173089,412554
FR1330004443513038184338401,GZ0754984,-15783
FR6030004733850039565991200,GZ0754984,-253022
FR9330004175807630289221401,GZ0754984,7166
FR7330004576458228247597500,XT3453736,146952
FR0330004035234107933980100,JK5622326,465227
FR6530004097692304449245701,LZ1142354,3996
FR3130004753685759638235301,LZ1142354,65073
FR8230004851250043494300901,SU5082502,307061
FR4030004523514868518961400,QO1478577,26468
FR3730004072199934306518201,QO1478577,-45502
FR9830004359736815253532700,KG5661956,-84961
FR6530004097698924369879001,II4081467,43806
FR6230004213095849219577300,II4081467,33165
FR4030004335018907859401000,HT9707348,4567279
FR1430004243323889160141200,HT9707348,151962
FR9830004333594227954095901,GP0942845,49304
FR1630004461767671719825400,TL2843423,31300
FR3030004068628545259667701,TL2843423,20501
FR2030004675323680888911001,DB3354677,690362
FR2430004483092114814471201,CI9378579,26761
FR5430004089244538443356901,CI9378579,-53017
FR5430004089248044672866700,RV2654213,19347
FR7530004129459968762805001,RV2654213,22311
FR3330004526302041822409501,RV2654213,-15131
FR5430004692892445404573201,HF8012762,102970
FR4930004919166561874828300,RS6898267,102784
FR3730004249693636562424201,RS6898267,42319
FR7030004407480017409007300,UL7375378,147263
FR0430004916207751828877700,TD5997741,-129921
FR9830004333593428545608401,TD5997741,4450
FR5430004036943271262599300,RZ1774570,49541
FR8930004640207378064502200,XG5276838,857828
FR3430004324324688564732200,BX8304641,57592
FR5330004273439106862766601,PL1096278,990342
FR3430004427367233948107700,RU7190347,115993
FR1730004391195886506754701,RU7190347,18822
FR1330004851312508952992600,RU7190347,-86652
FR7330004866604154655017601,RU7190347,49736
FR4030004994422766820788600,TL3217289,-31095
FR9430004405564054134988200,TL3217289,52503
FR0630004253458605501529300,TL3217289,177943
FR7630004038526975481215901,ZP3277703,20849
FR5430004085518612932202600,BH7269792,941164
FR5930004284455626126429301,OB1158645,-168027
FR3830004809427995796464100,OB1158645,182455
FR3730004072193348058965701,CV2502787,12262
FR9430004319074661239952201,CV2502787,13050
FR8830004107903441830385200,CV2502787,-39862
FR1430004463155516000889000,IJ2998950,792403
FR7930004630272690925957701,OW4857540,49494
FR4030004335011686271881000,RQ1447893,87426
FR2730004088324667148960900,RQ1447893,169649
FR1630004994637492560271400,UF6653400,-269877
FR0930004412673151148713901,UF6653400,489668
FR3830004809429682036377200,BI2338005,197361
FR9430004405565494543957701,YR6025521,-3930
FR0330004035230820889903700,RX9397052,18772
FR3430004044304293873158501,TC0602329,39503
FR3930004537472951758621401,PR9837773,18055
FR4030004335012369122681401,PR9837773,-10442
FR9330004175800151222685701,PR9837773,79666
FR4730004705801510324163400,PR9837773,14723
FR1630004461768477524784300,PR9837773,1244428
FR5430004036946517188063701,OU0138308,-158957
FR2030004675329391041875000,OU0138308,-48956
FR0030004974750932657586101,OU0138308,177011
FR2330004005446224587878000,FC8333653,199635
FR1230004821927379112840100,FC8333653,28942
FR2530004434027909016949001,FC8333653,795821560
FR5530004960683062453406400,CF9664530,8206
FR5430004085511500537250301,LN5152228,-207679
FR2230004916339834401838600,LN5152228,-57005
FR2030004675324335912159100,LN5152228,6825
FR7230004078536476371954600,LN5152228,-331545
FR3030004068624244249905501,LN5152228,88540
FR8830004374362585726663400,ZD3375155,62365134
FR8630004853355582359522800,FU8789616,32893
FR1130004070166689711023701,FW4290067,-75965
FR1230004112781247202038001,HC4013819,12810
FR1730004710516638386030700,HC4013819,71386
FR5430004085510224787732300,HC4013819,3856
FR7330004866601310367183001,HC4013819,1419
FR2530004434025341101943800,RI1947160,45171
FR4430004480543098320337400,ST3343637,-69283
FR1730004139904727285840400,ST3343637,16143
FR2030004675328646185339800,BP4380816,40137
FR1530004015135978967957000,VM8351971,29829
FR6330004071865829825169101,VM8351971,316848
FR8830004374361041306218500,BY5731720,4802
FR0930004858275279091824100,UK1509092,86258
FR6530004097694288664973501,UK1509092,20444
FR1330004162203236642237101,UK1509092,854813
FR7330004801418740027990001,UK1509092,111150
FR6730004992473098241296401,YL4656657,117471
FR7530004232451930961919600,YL4656657,45246
FR6230004888354494795066400,NK6959799,808078
FR1030004118999579642492801,CW4828037,4603
FR6330004560355842878268501,CW4828037,-25137
FR1230004350566251290125101,CW4828037,41198
FR5430004089248019133543101,VU2995278,167530
FR3130004753680667751977601,VU2995278,174346
FR6230004141846452191541901,AL8046695,60621
FR6530004779530955395933101,AL8046695,29357
FR6730004392708392293970701,AL8046695,127285
FR2730004088326001234533501,WW2948422,167445
FR8930004211191304641417500,WW2948422,-27620
FR8930004640206797372127601,HJ4115693,49089
FR7930004612835326296017900,HJ4115693,-47123
FR7530004129452481985262800,EU9545217,21721
FR9530004777957568196785200,EU9545217,4977
FR0930004858278611300099301,LJ9006394,668284
FR3530004209101333455922700,LJ9006394,10611
FR6130004083937335599624600,OK3253925,-262395
FR0230004773808074514194901,OK3253925,-37703
FR3130004837541995053625500,MG4445823,8694
FR0630004253454308425542900,MG4445823,-203778
FR0930004412670196205718500,MG4445823,3310
FR6230004141849426082901100,AM4218106,162895
FR8830004107907865852925600,HA6196588,149201
FR5930004298150583307372201,SW1003131,111028
FR7530004232455523757906700,SW1003131,20992
FR9330004747690494671830801,WV5713871,55385
FR5430004085510942465129801,WV5713871,13898
FR5430004036945047797504800,GH3699150,42471
FR6330004626033132215229201,GH3699150,31392
FR9630004523638510637159700,YH9155479,143661
FR6430004539118094752013401,YW8695441,-28462
FR1330004830256782989110600,YW8695441,32523
FR9430004405564916942328700,ZR1591735,-63357
FR2930004325272909316189101,YZ1763648,-42344
FR8230004851254271747848200,YZ1763648,99966
FR2430004913066284504589500,SZ8160246,-365956
FR3030004068626785498388000,LQ6807790,9234
FR1730004391190740758350101,LQ6807790,-58138
FR1530004015134608493027701,MV0923525,34326
FR9630004726813431699935601,MV0923525,48667
FR8830004107904587040275000,MV0923525,-89582
FR6230004888354953000478001,MV0923525,15901
FR4130004639374642922511501,MV0923525,50872
FR5230004624441515358116601,NL0449655,-441428
FR9030004566773477911972400,NL0449655,-437091
FR3430004324325140987111701,NL0449655,-74952
FR0930004919733176638452800,RV7263844,27668
FR2430004913066966609576900,ZD0048403,539371
FR0930004412674810098056801,ZD0048403,47496
FR6430004728024581048180500,ZD0048403,768553
FR0930004026732565005395900,VS0961724,-67235
FR4530004620437828758501900,PZ2159249,30970
FR6130004475984367494324300,FT7063119,6848
FR7030004094586522443583500,RV6774787,-39366
FR8430004859191595777830800,AZ1646122,-206165
FR1730004391199274445461600,AZ1646122,-54744
FR3230004069069710486238400,MU7999448,631942
FR0730004128697536359726001,EU3117665,3312
FR1430004243327155479711601,FX3716896,43522
FR4230004671644031998086000,ZA7355187,184469
FR7230004634687328246493001,ZA7355187,4612
FR8930004211196981906972001,ZA7355187,21072
FR6230004213099648325285701,KS8606006,4045
FR4830004028703301839611800,RS7578937,-75
FR4330004093106183119263700,RS7578937,98609
FR5430004085513640937578101,RS7578937,136574
FR0730004128699186312445300,PC7696360,20141
FR0330004035237913921824300,LQ6151066,18452
FR4330004382077504609037800,LO4053988,-78423
FR8930004640207963396567101,FH4424436,-268977
FR4830004028705442568590000,FH4424436,-244303
FR1530004015138721102722501,FH4424436,5868
FR6430004539114335918753800,FH4424436,5852
FR1230004350565758210502501,CK8260995,-23576
FR1430004243325555556334401,YS3489597,22961
FR5730004686115765470616800,YS3489597,23035
FR7930004809134503698361101,YS3489597,100006
FR1330004443514389755619800,LQ8025035,31700
FR1330004830256363940398600,LQ8025035,23282
FR8730004625919072742330200,LQ8025035,32931
FR5930004298152278290589700,LQ8025035,10647
